state,county,fips,cases,deaths,votes gop,votes dem,total votes,% GOP,% DEM,% Votes,,land area (sq/mi),pop/sqmi,POP tot,POP MALE,POP FEM,0-19 tot,0-19 tot f,0-19 tot m,20-64tot,20-64f,20-64m,65+ tot,65+ m,65+ f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Marengo,01091,1374,24,5343,5488,10900,49.02%,50.35%,99.37%,LEFT,976.9,19.3,18863,8839,10024,4679,2338,2341,10435,5549,4886,3749,1612,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Marion,01093,1632,39,12205,1463,13807,88.40%,10.60%,98.99%,RIGHT,742.3,40.0,29709,14626,15083,6801,3268,3533,16519,8224,8295,6389,2798,3591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Marshall,01095,7551,64,33191,5943,39655,83.70%,14.99%,98.69%,RIGHT,565.8,171.0,96774,47717,49057,26498,12948,13550,53526,26607,26919,16750,7248,9502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Mobile,01097,21704,386,101243,79474,183164,55.27%,43.39%,98.66%,RIGHT,1229.4,336.1,413210,196374,216836,106527,52742,53785,237941,124985,112956,68742,29633,39109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Monroe,01099,895,11,6147,4455,10668,57.62%,41.76%,99.38%,RIGHT,1025.7,20.2,20733,9869,10864,4866,2343,2523,11482,6061,5421,4385,1925,2460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Montgomery,01101,13445,255,33311,64529,99139,33.60%,65.09%,98.69%,LEFT,784.3,288.8,226486,106394,120092,59380,29348,30032,131825,70145,61680,35281,14682,20599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Morgan,01103,8129,62,39664,13234,53722,73.83%,24.63%,98.47%,RIGHT,579.3,206.6,119679,58888,60791,29904,14585,15319,68434,34228,34206,21341,9363,11978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Perry,01105,729,9,1339,3860,5230,25.60%,73.80%,99.41%,LEFT,719.7,12.4,8923,4152,4771,2371,1123,1248,4757,2569,2188,1795,716,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Pickens,01107,1370,23,5594,4022,9668,57.86%,41.60%,99.46%,RIGHT,881.4,22.6,19930,10014,9916,4333,2026,2307,11711,5775,5936,3886,1771,2115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Pike,01109,1712,16,8042,5636,13841,58.10%,40.72%,98.82%,RIGHT,672.1,49.3,33114,15919,17195,8173,4099,4074,19910,10290,9620,5031,2225,2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Randolph,01111,1116,27,8559,2203,10837,78.98%,20.33%,99.31%,RIGHT,580.6,39.1,22722,11078,11644,5419,2623,2796,12562,6456,6106,4741,2176,2565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Russell,01113,2430,6,9864,11228,21329,46.25%,52.64%,98.89%,LEFT,641.1,90.4,57961,27767,30194,15282,7489,7793,34090,17705,16385,8589,3589,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,St. Clair,01115,5058,60,36166,7744,44441,81.38%,17.43%,98.81%,RIGHT,631.9,141.7,89512,44352,45160,21939,10570,11369,52490,26241,26249,15083,6734,8349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Shelby,01117,12254,86,79700,33268,114950,69.33%,28.94%,98.28%,RIGHT,784.9,277.4,217702,105203,112499,55803,27657,28146,127175,65577,61598,34724,15459,19265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Sumter,01119,636,22,1598,4648,6291,25.40%,73.88%,99.28%,LEFT,903.9,13.7,12427,5684,6743,2978,1489,1489,7124,3885,3239,2325,956,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Talladega,01121,4180,61,22235,13138,35663,62.35%,36.84%,99.19%,RIGHT,736.8,108.6,79978,38479,41499,18692,9394,9298,46517,23992,22525,14769,6656,8113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Tallapoosa,01123,2018,92,14963,5859,20991,71.28%,27.91%,99.19%,RIGHT,716.5,56.3,40367,19562,20805,9038,4427,4611,22342,11537,10805,8987,4146,4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Tuscaloosa,01125,14931,191,51117,37765,90172,56.69%,41.88%,98.57%,RIGHT,1321.8,158.4,209355,100780,108575,53864,26851,27013,126702,65370,61332,28789,12435,16354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Walker,01127,4293,113,26002,4834,31170,83.42%,15.51%,98.93%,RIGHT,791.2,80.3,63521,30982,32539,15450,7472,7978,35662,18125,17537,12409,5467,6942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Washington,01129,992,22,6564,2258,8876,73.95%,25.44%,99.39%,RIGHT,1080.2,15.1,16326,8001,8325,3969,1925,2044,9138,4634,4504,3219,1453,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Wilcox,01131,694,18,1833,4048,5903,31.05%,68.58%,99.63%,LEFT,888.5,11.7,10373,4922,5451,2729,1365,1364,5539,2934,2605,2105,953,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Winston,01133,1613,25,10195,974,11284,90.35%,8.63%,98.98%,RIGHT,613.0,38.5,23629,11627,12002,5275,2562,2713,13187,6597,6590,5167,2324,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Aleutians East Borough,02013,40,0,3509,3476,7311,48.00%,47.54%,95.54%,RIGHT,6982,0.5,3337,1739,1598,528,261,267,2322,1109,1213,487,259,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Aleutians West Census Area,02016,150,0,3671,2102,6131,59.88%,34.28%,94.16%,RIGHT,4394,1.3,5634,2938,2696,983,440,543,3816,1865,1951,835,444,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Anchorage,02020,19461,85,6070,1902,8375,72.48%,22.71%,95.19%,RIGHT,1707,164.2,280219,146107,134112,44366,21664,22702,193838,92761,101077,42015,22328,19687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Bethel Census Area,02050,22,0,4687,5347,10585,44.28%,50.51%,94.79%,LEFT,40631,0.5,18386,16481,1905,2802,308,2494,12783,285,12498,2801,1489,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Bristol Bay Borough,02060,0,0,4077,4203,8653,47.12%,48.57%,95.69%,LEFT,1482,0.6,836,447,389,142,58,84,572,275,297,122,66,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Denali Borough,02068,0,0,5750,3264,9430,60.98%,34.61%,95.59%,RIGHT,12637,0.2,2097,1100,997,342,158,184,1436,691,745,319,171,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Dillingham Census Area,02070,0,0,7023,2212,9614,73.05%,23.01%,96.06%,RIGHT,18334,0.3,4916,2559,2357,786,385,401,3381,1621,1760,749,398,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Fairbanks North Star Borough,02090,382,0,7590,1952,9883,76.80%,19.75%,96.55%,RIGHT,7335,13.2,96849,50614,46235,15325,7561,7764,66762,31929,34833,14762,8017,6745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Haines Borough,02100,0,0,7781,2768,10986,70.83%,25.20%,96.02%,RIGHT,2345,1.1,2535,1317,1218,108,51,57,2041,986,1055,386,205,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Hoonah-Angoon Census Area,02105,0,0,8069,2724,11190,72.11%,24.34%,96.45%,RIGHT,6555,0.3,2148,1113,1035,358,174,184,1412,690,722,378,207,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Juneau City and Borough,02110,1846,7,7092,3129,10623,66.76%,29.45%,96.22%,RIGHT,2904,11.0,31974,16665,15309,4925,2501,2424,22177,10525,11652,4872,2589,2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Kenai Peninsula Borough,02122,76,0,7871,2954,11213,70.20%,26.34%,96.54%,RIGHT,16023,3.7,58708,30576,28132,9108,3945,5163,40651,19994,20657,8949,4756,4193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Ketchikan Gateway Borough,02130,53,0,4649,2663,7707,60.32%,34.55%,94.87%,RIGHT,4857,2.9,13901,7249,6652,2204,1087,1117,9578,4573,5005,2119,1127,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Kodiak Island Borough,02150,107,1,6711,4260,11437,58.68%,37.25%,95.93%,RIGHT,6615,2.0,12998,6774,6224,1986,1016,970,9031,4290,4741,1981,1063,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Kusilvak Census Area,02158,4061,18,2658,2614,5538,48.00%,47.20%,95.20%,RIGHT,17077,0.5,8314,4335,3979,1307,626,681,5740,2769,2971,1267,683,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Lake and Peninsula Borough,02164,17,0,3519,4273,8121,43.33%,52.62%,95.95%,LEFT,23905,0.1,1592,831,761,251,119,132,1099,529,570,242,129,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Matanuska-Susitna Borough,02170,922,3,2774,4095,7159,38.75%,57.20%,95.95%,LEFT,24715,4.4,108017,56321,51696,17156,8463,8693,74396,35518,38878,16465,8750,7715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Nome Census Area,02180,3111,12,6711,4260,11437,58.68%,37.25%,95.93%,RIGHT,22973,0.4,10004,5217,4787,1586,841,745,6964,3265,3699,1454,773,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,North Slope Borough,02185,215,0,2658,2614,5538,48.00%,47.20%,95.20%,RIGHT,88924,0.1,9832,5126,4706,1323,735,588,7011,3269,3742,1498,796,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Northwest Arctic Borough,02188,603,1,2350,4834,7410,31.71%,65.24%,96.95%,LEFT,9527,0.8,7621,3974,3647,1156,586,570,5334,2533,2801,1131,603,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Petersburg Borough,02195,549,2,3685,5409,9419,39.12%,57.43%,96.55%,LEFT,2901,1.1,3266,1703,1563,486,248,238,2304,1092,1212,476,253,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Prince of Wales-Hyder Census Area,02198,328,1,4662,4541,9484,49.16%,47.88%,97.04%,RIGHT,5264,1.2,6203,3235,2968,979,487,492,4280,2040,2240,944,503,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Sitka City and Borough,02220,5186,8,3636,3796,7705,0.471901363,0.492667099,0.964568462,LEFT,2876,3.0,8493,4425,4068,1325,663,662,5880,2846,3034,1288,729,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Skagway Municipality,02230,11,0,5374,4734,10422,0.515639992,0.454231434,0.969871426,RIGHT,2434,0.5,1183,616,567,189,92,97,807,389,418,187,101,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Southeast Fairbanks Census Area,02240,350,2,4385,4592,9294,47.18%,49.41%,96.59%,LEFT,25123,0.3,6893,3598,3295,1008,538,470,4807,2256,2551,1078,577,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Valdez-Cordova Census Area,02261,289,3,5241,4557,10108,51.85%,45.08%,96.93%,RIGHT,24692,0.4,9202,4794,4408,1446,719,727,6428,3068,3360,1328,707,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Wrangell City and Borough,02275,26,0,4429,3496,8313,53.28%,42.05%,95.33%,RIGHT,2556,1.0,2502,1306,1196,385,199,186,1738,821,917,379,203,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Yukon-Koyukuk Census Area,02290,187,3,4319,4843,9499,45.47%,50.98%,96.45%,LEFT,7623,0.7,5230,2726,2504,818,404,414,3615,1729,1886,797,426,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Yakutat,02882,62,1,3058,7534,10952,27.92%,68.79%,96.71%,LEFT,145571,0.0,579,302,277,89,46,43,407,192,215,83,44,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Skagway Municipality,02930,249,0,6154,6259,12736,48.32%,49.14%,97.46%,LEFT,6895,0.2,1183,617,566,176,91,85,835,394,441,172,91,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,Southeast Fairbanks Census Area ,02940,615,1,7455,2984,10737,69.43%,27.79%,97.22%,RIGHT,24784,0.3,6893,3595,3298,1097,531,566,4747,2275,2472,1049,557,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,Apache,04001,6182,207,11442,23293,35172,32.53%,66.23%,98.76%,LEFT,6219.0,20.2,125922,63757,62165,30143,14783,15360,66661,32156,34505,29118,13892,15226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,Cochise,04003,4829,95,35557,23732,60442,58.83%,39.26%,98.09%,RIGHT,11218.0,6.4,71887,35482,36405,21424,10758,10666,39129,19442,19687,11334,5129,6205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,Coconino,04005,8680,189,27052,44698,73272,36.92%,61.00%,97.92%,LEFT,18661.0,7.7,143476,70721,72755,38457,19439,19018,86357,43545,42812,18662,8891,9771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,Gila,04007,3464,110,18377,8943,27662,66.43%,32.33%,98.76%,RIGHT,4796.0,11.3,54018,26789,27229,11635,5641,5994,26514,13411,13103,15869,7692,8177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
